torch.Size([1000000, 3]) torch.Size([1000000, 1]) torch.Size([1000000, 1])
It: 3200, Loss: 9.426e-02, lamd1: -0.003, lamd2: 0.00030, Time: 32.61
It: 3300, Loss: 9.414e-02, lamd1: -0.004, lamd2: 0.00049, Time: 32.43
It: 3400, Loss: 9.403e-02, lamd1: -0.003, lamd2: -0.00043, Time: 32.59
It: 3500, Loss: 9.447e-02, lamd1: -0.003, lamd2: 0.00038, Time: 32.64
It: 3600, Loss: 9.402e-02, lamd1: -0.002, lamd2: -0.00011, Time: 32.54
It: 3700, Loss: 9.455e-02, lamd1: 0.001, lamd2: -0.00053, Time: 32.65
It: 3800, Loss: 9.606e-02, lamd1: 0.002, lamd2: -0.00002, Time: 32.65
It: 3900, Loss: 9.359e-02, lamd1: 0.002, lamd2: -0.00011, Time: 32.65
It: 4000, Loss: 9.406e-02, lamd1: 0.003, lamd2: 0.00071, Time: 32.58
It: 4100, Loss: 9.449e-02, lamd1: 0.003, lamd2: -0.00026, Time: 32.71
It: 4200, Loss: 8.952e-01, lamd1: 0.414, lamd2: -0.10511, Time: 32.75
It: 4300, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.57
It: 4400, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.62
It: 4500, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.68
It: 4600, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.67
It: 4700, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.55
It: 4800, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.65
It: 4900, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.70
It: 5000, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.45
It: 5100, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.68
It: 5200, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.59
It: 5300, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.58
It: 5400, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.70
It: 5500, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.71
It: 5600, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.58
It: 5700, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.38
It: 5800, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.56
It: 5900, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.60
It: 6000, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.60
It: 6100, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.68
It: 6200, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.62
It: 6300, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.66
It: 6400, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.65
It: 6500, Loss: 8.946e-01, lamd1: 0.459, lamd2: -0.14697, Time: 32.71
It: 6600, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.64
It: 6700, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.60
It: 6800, Loss: 8.947e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.61
It: 6900, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.62
It: 7000, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.68
It: 7100, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.70
It: 7200, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.75
It: 7300, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.58
It: 7400, Loss: 8.948e-01, lamd1: 0.459, lamd2: -0.14666, Time: 32.63
It: 7500, Loss: 8.948e-01, lamd1: 0.468, lamd2: -0.14641, Time: 32.62
It: 7600, Loss: 8.948e-01, lamd1: 0.604, lamd2: 0.04785, Time: 32.70
It: 7700, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.59
It: 7800, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.65
It: 7900, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.61
It: 8000, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.67
It: 8100, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.63
It: 8200, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.63
It: 8300, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.66
It: 8400, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.62
It: 8500, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.70
It: 8600, Loss: 8.948e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.61
It: 8700, Loss: 8.947e-01, lamd1: 0.621, lamd2: 0.07199, Time: 32.70
It: 8800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.72
It: 8900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.70
It: 9000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.65
It: 9100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.65
It: 9200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.73
It: 9300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.54
It: 9400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.59
It: 9500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.60
It: 9600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.77
It: 9700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.73
It: 9800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.65
It: 9900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.63
It: 10000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.65
It: 10100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.62
It: 10200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.63
It: 10300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.71
It: 10400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.66
It: 10500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.67
It: 10600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.67
It: 10700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.69
It: 10800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.68
It: 10900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.43
It: 11000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.36
It: 11100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.37
It: 11200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.33
It: 11300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.37
It: 11400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.39
It: 11500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.22
It: 11600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.31
It: 11700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.39
It: 11800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.40
It: 11900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.74
It: 12000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.66
It: 12100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.66
It: 12200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.69
It: 12300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.70
It: 12400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.65
It: 12500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.80
It: 12600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.61
It: 12700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.65
It: 12800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.46
It: 12900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.56
It: 13000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.66
It: 13100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.72
It: 13200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.69
It: 13300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.54
It: 13400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.63
It: 13500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.61
It: 13600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.35
It: 13700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.38
It: 13800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.35
It: 13900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.38
It: 14000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.31
It: 14100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.38
It: 14200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.42
It: 14300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.42
It: 14400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.35
It: 14500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.40
It: 14600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.40
It: 14700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.35
It: 14800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.39
It: 14900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.36
It: 15000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.30
It: 15100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.46
It: 15200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.50
It: 15300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.62
It: 15400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.60
It: 15500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.69
It: 15600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.54
It: 15700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.60
It: 15800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.42
It: 15900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.44
It: 16000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.42
It: 16100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.28
It: 16200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.46
It: 16300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.70
It: 16400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.75
It: 16500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.63
It: 16600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.72
It: 16700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.71
It: 16800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.64
It: 16900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.62
It: 17000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.52
It: 17100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.70
It: 17200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.61
It: 17300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.69
It: 17400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.70
It: 17500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.63
It: 17600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.69
It: 17700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.37
It: 17800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.41
It: 17900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.31
It: 18000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.36
It: 18100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.30
It: 18200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.38
It: 18300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.39
It: 18400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.29
It: 18500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.25
It: 18600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.34
It: 18700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.35
It: 18800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.46
It: 18900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.48
It: 19000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.42
It: 19100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.41
It: 19200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.39
It: 19300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.38
It: 19400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.31
It: 19500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.34
It: 19600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.30
It: 19700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.47
It: 19800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.43
It: 19900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.54
It: 20000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.64
It: 20100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.66
It: 20200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.69
It: 20300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.38
It: 20400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.42
It: 20500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.39
It: 20600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.53
It: 20700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.41
It: 20800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.62
It: 20900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.66
It: 21000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.78
It: 21100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.69
It: 21200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.62
It: 21300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.63
It: 21400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.72
It: 21500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.58
It: 21600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.75
It: 21700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.62
It: 21800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.35
It: 21900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.40
It: 22000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.58
It: 22100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.55
It: 22200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.64
It: 22300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.57
It: 22400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.56
It: 22500, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.66
It: 22600, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.39
It: 22700, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.35
It: 22800, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.43
It: 22900, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.30
It: 23000, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.34
It: 23100, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.33
It: 23200, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.45
It: 23300, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.37
It: 23400, Loss: 8.948e-01, lamd1: 0.619, lamd2: 0.06784, Time: 32.42
